Year,LSOA Code,Population
2018,E01012625,1706
2018,E01012584,1661
2018,E01012609,1472
2018,E01012610,1194
2018,E01012611,1032
2018,E01012612,1379
2018,E01012613,1328
2018,E01012600,1345
2018,E01012601,1508
2018,E01012602,1552
2018,E01012603,1677
2018,E01012604,1569
2018,E01012632,2014
2018,E01012594,1471
2018,E01012618,1550
2018,E01012619,1405
2018,E01012620,1370
2018,E01012621,1430
2018,E01012593,1682
2018,E01012597,1734
2018,E01012598,3033
2018,E01012599,1288
2018,E01012589,1328
2018,E01012590,1366
2018,E01012591,1482
2018,E01012648,1149
2018,E01012652,1446
2018,E01012617,1253
2018,E01012646,1499
2018,E01012647,1613
2018,E01012650,1315
2018,E01012649,1377
2018,E01012651,1697
2018,E01012653,1473
2018,E01012654,1762
2018,E01012614,1594
2018,E01012615,1389
2018,E01012616,1654
2018,E01012659,1354
2018,E01012660,1054
2018,E01012661,1407
2018,E01012592,1890
2018,E01012628,1193
2018,E01032485,1824
2018,E01032486,1311
2018,E01012663,1574
2018,E01012664,1611
2018,E01012665,1700
2018,E01012716,1394
2018,E01012719,1425
2018,E01012662,1389
2018,E01012703,1476
2018,E01012704,1950
2018,E01012706,1526
2018,E01012717,1607
2018,E01012666,1391
2018,E01012667,1539
2018,E01012668,1579
2018,E01012669,1865
2018,E01012718,1636
2018,E01012690,1579
2018,E01012691,1949
2018,E01012692,1679
2018,E01012705,1574
2018,E01012723,1421
2018,E01012693,1550
2018,E01012711,1385
2018,E01012747,1465
2018,E01012750,1699
2018,E01012681,1514
2018,E01012683,1450
2018,E01012748,1514
2018,E01012749,1606
2018,E01012707,1216
2018,E01012720,1652
2018,E01012721,1805
2018,E01012724,1450
2018,E01012678,973
2018,E01012679,1473
2018,E01012680,1389
2018,E01012682,1428
2018,E01012684,1460
2018,E01012676,1382
2018,E01012677,1364
2018,E01012708,1264
2018,E01012709,1624
2018,E01012710,1233
2018,E01012722,1282
2018,E01012673,1359
2018,E01012675,1626
2018,E01012735,1264
2018,E01012736,1242
2018,E01012737,1515
2018,E01012670,1272
2018,E01012733,1081
2018,E01012734,1302
2018,E01012738,1294
2018,E01012739,1395
2018,E01012742,1089
2018,E01012712,1607
2018,E01012713,1853
2018,E01012715,1519
2018,E01012740,1436
2018,E01012741,1308
2018,E01012671,1429
2018,E01012672,1388
2018,E01012674,1694
2018,E01012751,1445
2018,E01012686,1437
2018,E01012687,1476
2018,E01012688,1106
2018,E01012689,1221
2018,E01012714,1609
2018,E01012695,1289
2018,E01012743,1668
2018,E01012744,1580
2018,E01012745,1663
2018,E01012746,1800
2018,E01012685,1492
2018,E01012694,1275
2018,E01012696,1542
2018,E01012697,1331
2018,E01012698,1636
2018,E01012726,1669
2018,E01012728,1532
2018,E01012752,1249
2018,E01012753,1120
2018,E01012754,1173
2018,E01012755,1394
2018,E01012701,1533
2018,E01012729,1536
2018,E01012730,1739
2018,E01012731,1519
2018,E01012732,1659
2018,E01012699,1726
2018,E01012700,1795
2018,E01012702,1391
2018,E01012725,1448
2018,E01012727,1537
2018,E01024859,1450
2018,E01024861,1089
2018,E01024862,1451
2018,E01024891,1878
2018,E01024892,1435
2018,E01024894,1471
2018,E01024893,1620
2018,E01024896,1235
2018,E01024897,1382
2018,E01024898,1666
2018,E01024856,1774
2018,E01024875,1660
2018,E01024876,1562
2018,E01024877,1722
2018,E01024878,1827
2018,E01024895,1508
2018,E01024883,1453
2018,E01024884,1604
2018,E01024885,1712
2018,E01024886,1437
2018,E01024889,1244
2018,E01024890,1560
2018,E01024879,1278
2018,E01024880,1565
2018,E01024912,1318
2018,E01024913,1235
2018,E01024914,1353
2018,E01024881,1427
2018,E01024882,1401
2018,E01024902,1598
2018,E01024911,1765
2018,E01024855,1441
2018,E01024857,1572
2018,E01024858,1424
2018,E01024864,1524
2018,E01024863,1492
2018,E01024865,1397
2018,E01024866,1641
2018,E01024867,1439
2018,E01024860,1347
2018,E01024868,1216
2018,E01024869,1348
2018,E01024870,1113
2018,E01024872,1447
2018,E01024899,1560
2018,E01024900,1728
2018,E01024907,1214
2018,E01024908,1272
2018,E01024909,1637
2018,E01024874,1094
2018,E01024887,1505
2018,E01024888,1633
2018,E01024901,1709
2018,E01024904,1699
2018,E01024906,1903
2018,E01024910,1397
2018,E01024871,1369
2018,E01024873,1287
2018,E01024903,1260
2018,E01024905,1179
2018,E01024951,1227
2018,E01024952,1347
2018,E01024953,1364
2018,E01024954,1591
2018,E01024921,1979
2018,E01024978,1327
2018,E01024979,1361
2018,E01024980,1429
2018,E01024946,1179
2018,E01024947,1364
2018,E01024955,1443
2018,E01024956,1625
2018,E01024957,2204
2018,E01024958,1352
2018,E01024948,1636
2018,E01024949,3375
2018,E01024950,1418
2018,E01024977,2518
2018,E01024967,1200
2018,E01024968,2057
2018,E01024969,1277
2018,E01024970,1305
2018,E01024971,1239
2018,E01024972,1129
2018,E01024929,1261
2018,E01024930,1470
2018,E01024931,1446
2018,E01024932,1007
2018,E01024933,1233
2018,E01024937,1457
2018,E01024964,1590
2018,E01024974,1537
2018,E01024975,3220
2018,E01024976,1713
2018,E01024919,5533
2018,E01024920,1919
2018,E01024934,1599
2018,E01024935,1343
2018,E01024925,1788
2018,E01024926,2421
2018,E01024927,1732
2018,E01024928,1430
2018,E01024936,1615
2018,E01024938,2037
2018,E01024939,2194
2018,E01024940,1931
2018,E01024941,1918
2018,E01024923,1271
2018,E01024924,1462
2018,E01024963,1583
2018,E01024965,1414
2018,E01024966,1964
2018,E01024942,1791
2018,E01024943,2309
2018,E01024944,2061
2018,E01024945,3258
2018,E01024922,1432
2018,E01024959,1942
2018,E01024960,1735
2018,E01024961,1582
2018,E01024962,1574
2018,E01024915,2552
2018,E01024916,1867
2018,E01024917,1798
2018,E01024918,1749
2018,E01024973,2137
2018,E01024993,1527
2018,E01025026,1367
2018,E01025027,1811
2018,E01025028,1630
2018,E01025031,1566
2018,E01025007,1503
2018,E01025008,1150
2018,E01025009,1525
2018,E01025011,1540
2018,E01025012,2517
2018,E01025013,1748
2018,E01025019,1632
2018,E01024998,1866
2018,E01025010,1837
2018,E01025014,1668
2018,E01025015,1478
2018,E01025004,1392
2018,E01025006,1306
2018,E01025023,1288
2018,E01025024,1538
2018,E01025025,1651
2018,E01025001,1805
2018,E01025002,1386
2018,E01025005,1544
2018,E01025016,2485
2018,E01025018,1231
2018,E01024984,1404
2018,E01024985,1347
2018,E01024986,1612
2018,E01024987,1453
2018,E01024988,1629
2018,E01024989,1511
2018,E01024996,1210
2018,E01024997,1447
2018,E01024999,1465
2018,E01025000,1228
2018,E01025029,2298
2018,E01025030,1794
2018,E01024981,1355
2018,E01024982,1401
2018,E01024983,1527
2018,E01024994,1595
2018,E01024995,1336
2018,E01025003,1660
2018,E01025017,1446
2018,E01024990,1389
2018,E01024991,1100
2018,E01024992,1472
2018,E01025020,1502
2018,E01025021,1434
2018,E01025022,2164
2018,E01025060,1523
2018,E01025061,1414
2018,E01025062,1575
2018,E01025063,1532
2018,E01025064,1622
2018,E01025065,1682
2018,E01025066,1542
2018,E01025032,1425
2018,E01025033,2169
2018,E01025034,1677
2018,E01025048,1489
2018,E01025049,1596
2018,E01025050,1486
2018,E01025053,1517
2018,E01025070,1160
2018,E01025071,1353
2018,E01025072,1293
2018,E01025073,1212
2018,E01025074,1361
2018,E01025051,1542
2018,E01025052,1583
2018,E01025057,1657
2018,E01025058,1496
2018,E01025059,1678
2018,E01025067,1455
2018,E01025068,1473
2018,E01025069,1399
2018,E01025044,1263
2018,E01025045,1302
2018,E01025046,1189
2018,E01025081,1636
2018,E01025041,1693
2018,E01025042,2250
2018,E01025082,1793
2018,E01025083,2277
2018,E01025084,1576
2018,E01033231,3186
2018,E01025055,1479
2018,E01025075,1726
2018,E01025076,1323
2018,E01025077,1351
2018,E01025078,1409
2018,E01025035,1426
2018,E01025036,1499
2018,E01025037,1435
2018,E01025038,1275
2018,E01025039,1155
2018,E01025040,1551
2018,E01025054,1657
2018,E01025056,1234
2018,E01025079,1604
2018,E01025080,1615
2018,E01025088,1106
2018,E01025096,1601
2018,E01025097,1564
2018,E01025098,1283
2018,E01025148,2022
2018,E01025168,1057
2018,E01025169,1189
2018,E01025130,2110
2018,E01025132,1525
2018,E01025166,1219
2018,E01025167,1271
2018,E01025089,1393
2018,E01025090,1636
2018,E01025158,1418
2018,E01025159,1349
2018,E01025160,1413
2018,E01025085,1357
2018,E01025086,1425
2018,E01025087,1284
2018,E01025161,1093
2018,E01025108,1417
2018,E01025109,1153
2018,E01025131,1600
2018,E01025133,1471
2018,E01025112,1635
2018,E01025136,1685
2018,E01025138,1457
2018,E01025139,1758
2018,E01025140,1453
2018,E01025111,1749
2018,E01025113,1537
2018,E01025118,1150
2018,E01025119,1479
2018,E01025110,1526
2018,E01025116,1271
2018,E01025117,1394
2018,E01025120,1636
2018,E01025170,1621
2018,E01025171,1891
2018,E01025172,1499
2018,E01025173,1683
2018,E01025149,2121
2018,E01025150,1513
2018,E01025151,1565
2018,E01025152,1570
2018,E01025154,1291
2018,E01025091,1557
2018,E01025092,1221
2018,E01025095,2583
2018,E01025126,2043
2018,E01025093,2137
2018,E01025094,1408
2018,E01025099,1691
2018,E01033071,1725
2018,E01033073,1894
2018,E01025125,1584
2018,E01025128,1434
2018,E01025129,1410
2018,E01025147,1513
2018,E01025114,1569
2018,E01025115,1553
2018,E01025121,2098
2018,E01025122,1662
2018,E01025123,2649
2018,E01025124,1657
2018,E01033072,2450
2018,E01025100,2144
2018,E01025101,1487
2018,E01025102,1746
2018,E01025103,1320
2018,E01025144,2059
2018,E01025146,1940
2018,E01025127,1433
2018,E01025141,1443
2018,E01025143,1441
2018,E01025145,1495
2018,E01025105,6432
2018,E01025106,2040
2018,E01025107,1609
2018,E01025142,1391
2018,E01025137,1375
2018,E01025162,1374
2018,E01025163,1355
2018,E01025164,1356
2018,E01025165,1488
2018,E01025153,1287
2018,E01025155,1309
2018,E01025156,1261
2018,E01025157,1183
2018,E01025191,1283
2018,E01025192,1480
2018,E01025193,1261
2018,E01025194,1321
2018,E01025195,1148
2018,E01025196,1608
2018,E01025197,1241
2018,E01025198,1447
2018,E01025199,1707
2018,E01025200,1497
2018,E01025201,1545
2018,E01025202,1366
2018,E01025205,1430
2018,E01025206,1131
2018,E01025207,1177
2018,E01025208,1214
2018,E01025220,1690
2018,E01025221,1376
2018,E01025222,1514
2018,E01025223,1419
2018,E01025178,1844
2018,E01025179,1555
2018,E01025180,1861
2018,E01025203,1628
2018,E01025226,1534
2018,E01025227,2068
2018,E01025228,1581
2018,E01025174,1398
2018,E01025175,1474
2018,E01025176,2041
2018,E01025177,1713
2018,E01025204,1660
2018,E01025211,1389
2018,E01025181,1556
2018,E01025182,1630
2018,E01025183,1756
2018,E01025184,1879
2018,E01025188,2114
2018,E01025189,1691
2018,E01025210,1893
2018,E01025217,1631
2018,E01025218,1300
2018,E01025219,1488
2018,E01025224,2293
2018,E01025225,1712
2018,E01025229,2425
2018,E01025230,1983
2018,E01025187,1588
2018,E01025190,1605
2018,E01025209,1686
2018,E01025216,2243
2018,E01025185,2088
2018,E01025186,1760
2018,E01025212,1376
2018,E01025213,1240
2018,E01025214,1398
2018,E01025215,1469
2018,E01025278,2594
2018,E01025279,2076
2018,E01025282,1556
2018,E01025257,1299
2018,E01025277,1693
2018,E01025280,2385
2018,E01025281,1428
2018,E01025256,1487
2018,E01025258,1400
2018,E01025259,2207
2018,E01025299,1457
2018,E01025301,1077
2018,E01025302,1173
2018,E01025253,1689
2018,E01025254,1135
2018,E01025255,1464
2018,E01025300,1001
2018,E01025303,1295
2018,E01025260,1583
2018,E01025262,1541
2018,E01025263,1464
2018,E01025264,1409
2018,E01025239,1334
2018,E01025241,1539
2018,E01025242,1541
2018,E01025243,1909
2018,E01025251,1533
2018,E01025234,1424
2018,E01025235,1735
2018,E01025237,1529
2018,E01025238,1471
2018,E01025245,2648
2018,E01025252,1325
2018,E01025233,1271
2018,E01025240,1524
2018,E01025261,1275
2018,E01025266,1178
2018,E01025309,1229
2018,E01025236,1541
2018,E01025283,1755
2018,E01025284,1707
2018,E01025285,1343
2018,E01025286,1839
2018,E01025287,2044
2018,E01025270,1548
2018,E01025272,1672
2018,E01025273,1274
2018,E01025288,1817
2018,E01025246,1659
2018,E01025274,1816
2018,E01025275,1642
2018,E01025294,1879
2018,E01025276,1757
2018,E01025308,1573
2018,E01025310,1437
2018,E01025311,1238
2018,E01025312,1570
2018,E01025313,2378
2018,E01025314,2893
2018,E01025231,1290
2018,E01025232,1476
2018,E01025265,1375
2018,E01025267,1345
2018,E01025268,1823
2018,E01025269,1837
2018,E01025271,1484
2018,E01025295,2730
2018,E01025296,2031
2018,E01025297,1994
2018,E01025298,1687
2018,E01025244,1611
2018,E01025292,3528
2018,E01025293,2179
2018,E01025247,1720
2018,E01025248,1380
2018,E01025249,966
2018,E01025250,1717
2018,E01025304,1802
2018,E01025305,1563
2018,E01025289,1585
2018,E01025290,1547
2018,E01025291,1217
2018,E01025306,1915
2018,E01033223,2437
2018,E01033224,1134
2018,E01033226,1185
2018,E01025315,1578
2018,E01025320,1305
2018,E01025331,1362
2018,E01025348,1594
2018,E01025349,1446
2018,E01025334,1581
2018,E01025344,1360
2018,E01025345,1548
2018,E01025346,1565
2018,E01025347,1682
2018,E01025329,2200
2018,E01025330,1429
2018,E01025335,1344
2018,E01025338,1585
2018,E01025339,1985
2018,E01025322,1466
2018,E01025326,1395
2018,E01025327,1425
2018,E01025342,1586
2018,E01025321,1287
2018,E01025340,1407
2018,E01025341,1204
2018,E01025343,1545
2018,E01025354,1850
2018,E01025316,1592
2018,E01025317,1164
2018,E01025325,1684
2018,E01025328,1374
2018,E01025318,1219
2018,E01025319,2087
2018,E01025333,1477
2018,E01025350,1473
2018,E01025351,2765
2018,E01025323,1151
2018,E01025324,1368
2018,E01025332,1006
2018,E01025336,1054
2018,E01025337,1461
2018,E01025352,1399
2018,E01025353,1054
2018,E01025355,2424
2018,E01025361,2091
2018,E01025362,2076
2018,E01025393,1377
2018,E01025363,1409
2018,E01025364,1300
2018,E01025366,1561
2018,E01025395,1552
2018,E01025396,1407
2018,E01025397,1792
2018,E01025398,1479
2018,E01025367,1821
2018,E01025368,1620
2018,E01025369,1257
2018,E01025381,1495
2018,E01025382,1786
2018,E01025383,2871
2018,E01025356,1507
2018,E01025373,1740
2018,E01025385,1254
2018,E01025387,1652
2018,E01033281,2789
2018,E01025377,1571
2018,E01025378,1520
2018,E01025379,1476
2018,E01025380,1528
2018,E01025357,1386
2018,E01025358,2240
2018,E01025365,1493
2018,E01025384,1245
2018,E01025359,1702
2018,E01025360,2118
2018,E01025375,1625
2018,E01025376,2368
2018,E01025371,1497
2018,E01025374,1449
2018,E01025391,1519
2018,E01025392,1264
2018,E01025394,1612
2018,E01025370,1170
2018,E01025388,1502
2018,E01025389,1271
2018,E01025390,1079
2018,E01025424,1277
2018,E01025425,1320
2018,E01025426,1222
2018,E01025466,1533
2018,E01025413,1794
2018,E01025414,1498
2018,E01025456,1275
2018,E01025458,1492
2018,E01025408,1471
2018,E01025409,1269
2018,E01025410,1344
2018,E01025467,1907
2018,E01025403,2204
2018,E01025457,1377
2018,E01025463,1351
2018,E01025464,1243
2018,E01025465,1122
2018,E01025411,2212
2018,E01025448,1499
2018,E01025449,1034
2018,E01025450,946
2018,E01025412,1445
2018,E01025427,1276
2018,E01025428,1638
2018,E01025429,1506
2018,E01025404,1148
2018,E01025405,1051
2018,E01025406,1176
2018,E01025407,2036
2018,E01025399,1566
2018,E01025400,2031
2018,E01025401,1405
2018,E01025402,1778
2018,E01025442,1057
2018,E01025443,1230
2018,E01025444,1230
2018,E01025461,1972
2018,E01025462,1795
2018,E01025439,1472
2018,E01025453,1597
2018,E01025454,1327
2018,E01025455,1558
2018,E01025436,2190
2018,E01025437,1966
2018,E01025438,1340
2018,E01025440,1355
2018,E01025441,1426
2018,E01025417,1523
2018,E01025418,1464
2018,E01025419,1510
2018,E01025420,2963
2018,E01025421,2629
2018,E01025422,1480
2018,E01025431,1928
2018,E01025433,1566
2018,E01025416,1493
2018,E01025451,1868
2018,E01025452,1727
2018,E01025415,2073
2018,E01025423,1300
2018,E01025435,1498
2018,E01025446,1487
2018,E01025430,1936
2018,E01025434,1880
2018,E01032928,2877
2018,E01032929,1025
2018,E01025445,1442
2018,E01025447,1213
2018,E01025459,1682
2018,E01025460,2002
2018,E01025496,1170
2018,E01025497,1483
2018,E01025498,1320
2018,E01025530,1493
2018,E01025532,1583
2018,E01025533,1632
2018,E01025507,1838
2018,E01025508,1496
2018,E01025509,1203
2018,E01025513,1993
2018,E01025531,1083
2018,E01025474,1223
2018,E01025495,2066
2018,E01025514,2266
2018,E01025515,1702
2018,E01025483,2447
2018,E01025484,2018
2018,E01025485,1639
2018,E01025486,1531
2018,E01025487,1629
2018,E01025510,1353
2018,E01025511,1151
2018,E01025512,1298
2018,E01025538,1575
2018,E01025539,1321
2018,E01025499,1380
2018,E01025501,1079
2018,E01025502,1513
2018,E01025516,1464
2018,E01025517,1595
2018,E01025519,1235
2018,E01025488,2290
2018,E01025489,1451
2018,E01025490,2604
2018,E01025500,1708
2018,E01025518,1509
2018,E01025479,1918
2018,E01025491,2475
2018,E01025506,1933
2018,E01025468,1601
2018,E01025469,1520
2018,E01025470,1572
2018,E01025522,1151
2018,E01025471,1529
2018,E01025480,1330
2018,E01025481,1468
2018,E01025482,1510
2018,E01025520,1223
2018,E01025521,1720
2018,E01025523,1684
2018,E01025524,1517
2018,E01025525,1645
2018,E01025526,1521
2018,E01025472,1458
2018,E01025473,1406
2018,E01025475,1404
2018,E01025476,1432
2018,E01025477,1206
2018,E01025478,1149
2018,E01025492,1306
2018,E01025527,1365
2018,E01025528,1828
2018,E01025529,2014
2018,E01025493,1665
2018,E01025494,1659
2018,E01025503,1349
2018,E01025504,1200
2018,E01025505,1348
2018,E01025534,1806
2018,E01025535,1631
2018,E01025536,1443
2018,E01025537,1468
2018,E01025540,1154
2018,E01025573,1319
2018,E01025574,1541
2018,E01025581,1238
2018,E01025582,1226
2018,E01025583,1268
2018,E01025584,1382
2018,E01025605,1323
2018,E01025606,1276
2018,E01025607,1734
2018,E01025608,1642
2018,E01025590,1584
2018,E01025591,1567
2018,E01025592,1361
2018,E01025593,1791
2018,E01025563,1138
2018,E01025564,1838
2018,E01025565,1567
2018,E01025586,1559
2018,E01025587,1481
2018,E01025588,1423
2018,E01025589,1226
2018,E01025557,1548
2018,E01025575,1644
2018,E01025578,1630
2018,E01025579,1393
2018,E01025580,1242
2018,E01025547,2061
2018,E01025549,2440
2018,E01025609,2287
2018,E01025548,1552
2018,E01025553,2784
2018,E01025558,1670
2018,E01025559,1912
2018,E01025560,1316
2018,E01025554,1462
2018,E01025556,1594
2018,E01025570,1221
2018,E01025571,1400
2018,E01025572,1434
2018,E01025604,1435
2018,E01025561,1489
2018,E01025562,2193
2018,E01025585,2682
2018,E01025542,1711
2018,E01025555,1427
2018,E01025601,1369
2018,E01025602,1589
2018,E01025603,1488
2018,E01025541,2271
2018,E01025543,1835
2018,E01025544,1528
2018,E01025576,2382
2018,E01025577,1457
2018,E01025550,1599
2018,E01025552,1280
2018,E01025594,1548
2018,E01025595,1435
2018,E01025596,2076
2018,E01025597,1149
2018,E01025545,1965
2018,E01025546,1595
2018,E01025551,1244
2018,E01025567,1577
2018,E01025598,1405
2018,E01025566,2185
2018,E01025568,1881
2018,E01025569,1887
2018,E01025599,951
2018,E01025600,1516
2019,E01012571,1801
2019,E01012572,1519
2019,E01012573,1681
2019,E01012574,1416
2019,E01012575,1283
2019,E01012576,1928
2019,E01012577,2021
2019,E01012578,1921
2019,E01012579,1628
2019,E01012580,2053
2019,E01012581,1246
2019,E01012582,1650
2019,E01012583,1691
2019,E01012584,1668
2019,E01012585,1630
2019,E01012586,1617
2019,E01012587,2142
2019,E01012588,2162
2019,E01012589,1302
2019,E01012590,1334
2019,E01012591,1464
2019,E01012592,1870
2019,E01012593,1667
2019,E01012594,1473
2019,E01012595,2366
2019,E01012596,1903
2019,E01012597,1697
2019,E01012598,3000
2019,E01012599,1323
2019,E01012600,1398
2019,E01012601,1529
2019,E01012602,1554
2019,E01012603,1649
2019,E01012604,1595
2019,E01012605,2308
2019,E01012606,1595
2019,E01012607,1467
2019,E01012608,2348
2019,E01012609,1501
2019,E01012610,1204
2019,E01012611,1018
2019,E01012612,1344
2019,E01012613,1485
2019,E01012614,1572
2019,E01012615,1407
2019,E01012616,1635
2019,E01012617,1264
2019,E01012618,1492
2019,E01012619,1409
2019,E01012620,1352
2019,E01012621,1395
2019,E01012622,1615
2019,E01012623,1459
2019,E01012624,1372
2019,E01012625,1748
2019,E01012628,1187
2019,E01012629,1258
2019,E01012630,2330
2019,E01012631,1404
2019,E01012632,2010
2019,E01012633,1581
2019,E01012634,1420
2019,E01012635,1819
2019,E01012636,1642
2019,E01012637,1661
2019,E01012638,1627
2019,E01012639,1867
2019,E01012640,1811
2019,E01012641,1820
2019,E01012642,1811
2019,E01012643,1678
2019,E01012644,2473
2019,E01012645,1998
2019,E01012646,1559
2019,E01012647,1599
2019,E01012648,1119
2019,E01012649,1476
2019,E01012650,1290
2019,E01012651,1670
2019,E01012652,1457
2019,E01012653,1473
2019,E01012654,1734
2019,E01012655,2091
2019,E01012656,1786
2019,E01012657,2168
2019,E01012658,1796
2019,E01012659,1381
2019,E01012660,1026
2019,E01012661,1387
2019,E01032485,1825
2019,E01032486,1291
2019,E01012662,1393
2019,E01012663,1562
2019,E01012664,1639
2019,E01012665,1681
2019,E01012666,1384
2019,E01012667,1521
2019,E01012668,1570
2019,E01012669,1867
2019,E01012670,1362
2019,E01012671,1430
2019,E01012672,1463
2019,E01012673,1406
2019,E01012674,1760
2019,E01012675,1613
2019,E01012676,1396
2019,E01012677,1362
2019,E01012678,1177
2019,E01012679,1460
2019,E01012680,1381
2019,E01012681,1525
2019,E01012682,1424
2019,E01012683,1384
2019,E01012684,1435
2019,E01012685,1464
2019,E01012686,1427
2019,E01012687,1420
2019,E01012688,1099
2019,E01012689,1245
2019,E01012690,1605
2019,E01012691,1966
2019,E01012692,1665
2019,E01012693,1527
2019,E01012694,1274
2019,E01012695,1281
2019,E01012696,1495
2019,E01012697,1354
2019,E01012698,1593
2019,E01012699,1707
2019,E01012700,1754
2019,E01012701,1551
2019,E01012702,1426
2019,E01012703,1514
2019,E01012704,1953
2019,E01012705,1592
2019,E01012706,1505
2019,E01012707,1189
2019,E01012708,1248
2019,E01012709,1577
2019,E01012710,1233
2019,E01012711,1384
2019,E01012712,1607
2019,E01012713,1857
2019,E01012714,1613
2019,E01012715,1473
2019,E01012716,1402
2019,E01012717,1589
2019,E01012718,1601
2019,E01012719,1427
2019,E01012720,1702
2019,E01012721,1769
2019,E01012722,1272
2019,E01012723,1461
2019,E01012724,1450
2019,E01012725,1439
2019,E01012726,1673
2019,E01012727,1551
2019,E01012728,1499
2019,E01012729,1551
2019,E01012730,1848
2019,E01012731,1470
2019,E01012732,1663
2019,E01012733,1073
2019,E01012734,1386
2019,E01012735,1274
2019,E01012736,1261
2019,E01012737,1565
2019,E01012738,1311
2019,E01012739,1408
2019,E01012740,1421
2019,E01012741,1306
2019,E01012742,1046
2019,E01012743,1678
2019,E01012744,1605
2019,E01012745,1608
2019,E01012746,1765
2019,E01012747,1463
2019,E01012748,1488
2019,E01012749,1601
2019,E01012750,1672
2019,E01012751,1394
2019,E01012752,1262
2019,E01012753,1126
2019,E01012754,1195
2019,E01012755,1378
2019,E01024855,1406
2019,E01024856,1832
2019,E01024857,1612
2019,E01024858,1483
2019,E01024859,1434
2019,E01024860,1373
2019,E01024861,1095
2019,E01024862,1440
2019,E01024863,1436
2019,E01024864,1524
2019,E01024865,1397
2019,E01024866,1685
2019,E01024867,1412
2019,E01024868,1218
2019,E01024869,1329
2019,E01024870,1102
2019,E01024871,1378
2019,E01024872,1480
2019,E01024873,1277
2019,E01024874,1105
2019,E01024875,1666
2019,E01024876,1636
2019,E01024877,1761
2019,E01024878,1871
2019,E01024879,1282
2019,E01024880,1531
2019,E01024881,1415
2019,E01024882,1377
2019,E01024883,1479
2019,E01024884,1616
2019,E01024885,1667
2019,E01024886,1491
2019,E01024887,1467
2019,E01024888,1636
2019,E01024889,1221
2019,E01024890,1488
2019,E01024891,1888
2019,E01024892,1462
2019,E01024893,1623
2019,E01024894,1443
2019,E01024895,1549
2019,E01024896,1242
2019,E01024897,1381
2019,E01024898,1698
2019,E01024899,1556
2019,E01024900,1720
2019,E01024901,1676
2019,E01024902,1767
2019,E01024903,1205
2019,E01024904,1672
2019,E01024905,1167
2019,E01024906,1946
2019,E01024907,1251
2019,E01024908,1296
2019,E01024909,1665
2019,E01024910,1431
2019,E01024911,1772
2019,E01024912,1309
2019,E01024913,1222
2019,E01024914,1357
2019,E01024915,2713
2019,E01024916,1867
2019,E01024917,1836
2019,E01024918,1777
2019,E01024919,5843
2019,E01024920,1896
2019,E01024921,1983
2019,E01024922,1477
2019,E01024923,1275
2019,E01024924,1431
2019,E01024925,1798
2019,E01024926,2396
2019,E01024927,1698
2019,E01024928,1464
2019,E01024929,1265
2019,E01024930,1493
2019,E01024931,1429
2019,E01024932,1005
2019,E01024933,1278
2019,E01024934,1691
2019,E01024935,1343
2019,E01024936,1656
2019,E01024937,1466
2019,E01024938,2031
2019,E01024939,2224
2019,E01024940,1976
2019,E01024941,1960
2019,E01024942,1792
2019,E01024943,2309
2019,E01024944,2135
2019,E01024945,3203
2019,E01024946,1178
2019,E01024947,1364
2019,E01024948,1648
2019,E01024949,3326
2019,E01024950,1415
2019,E01024951,1255
2019,E01024952,1359
2019,E01024953,1396
2019,E01024954,1583
2019,E01024955,1444
2019,E01024956,1646
2019,E01024957,2338
2019,E01024958,1370
2019,E01024959,1977
2019,E01024960,1758
2019,E01024961,1600
2019,E01024962,1558
2019,E01024963,1573
2019,E01024964,1595
2019,E01024965,1445
2019,E01024966,1932
2019,E01024967,1190
2019,E01024968,2173
2019,E01024969,1312
2019,E01024970,1284
2019,E01024971,1271
2019,E01024972,1143
2019,E01024973,2138
2019,E01024974,1597
2019,E01024975,3173
2019,E01024976,1707
2019,E01024977,2604
2019,E01024978,1344
2019,E01024979,1383
2019,E01024980,1427
2019,E01024981,1349
2019,E01024982,1433
2019,E01024983,1535
2019,E01024984,1434
2019,E01024985,1347
2019,E01024986,1619
2019,E01024987,1453
2019,E01024988,1615
2019,E01024989,1486
2019,E01024990,1378
2019,E01024991,1096
2019,E01024992,1491
2019,E01024993,1515
2019,E01024994,1592
2019,E01024995,1321
2019,E01024996,1231
2019,E01024997,1472
2019,E01024998,1869
2019,E01024999,1470
2019,E01025000,1233
2019,E01025001,1865
2019,E01025002,1380
2019,E01025003,1689
2019,E01025004,1412
2019,E01025005,1509
2019,E01025006,1302
2019,E01025007,1681
2019,E01025008,1156
2019,E01025009,1577
2019,E01025010,1902
2019,E01025011,1534
2019,E01025012,2559
2019,E01025013,1819
2019,E01025014,1690
2019,E01025015,1464
2019,E01025016,2505
2019,E01025017,1418
2019,E01025018,1234
2019,E01025019,1692
2019,E01025020,1509
2019,E01025021,1491
2019,E01025022,2141
2019,E01025023,1261
2019,E01025024,1714
2019,E01025025,1659
2019,E01025026,1433
2019,E01025027,1690
2019,E01025028,1650
2019,E01025029,2363
2019,E01025030,1878
2019,E01025031,1664
2019,E01025032,1407
2019,E01025033,2171
2019,E01025034,1679
2019,E01025035,1442
2019,E01025036,1544
2019,E01025037,1440
2019,E01025038,1267
2019,E01025039,1180
2019,E01025040,1525
2019,E01025041,1676
2019,E01025042,2224
2019,E01025044,1300
2019,E01025045,1281
2019,E01025046,1199
